FILENAMES;abogado;accede;acción;acompañando;acontecimiento;acordado;acordar;acordará;acordó;acreditada;acreditando;acreditar;acreditativa;actuaciones;actuar;acuerda;acuerdo;adicional;administración;admisión;admitirá;adquirente;adquirido;aeat;agencia;ahorro;alegaciones;alegada;alegando;alegue;alzar;alzará;ámbito;ampliación;antecedentes;anterior;anteriores;anterioridad;aplicación;aprecia;art;articulo;artículo;artículos;así;asunto;autónoma;autónomo;autos;averiguación;bancaria;bancarias;banco;banesto;beneficiario;bienes;bis;cabe;calle;cambio;campo;cantidad;cantidades;carácter;carecerá;caso;cesión;cgpj;cinco;circunstancias;citada;citarse;civil;clase;cliente;código;colegio;cometida;comunicación;comunidad;concepto;conforme;conformidad;consejo;consignaciones;consta;constituido;constituir;consulta;contados;contraria;contrario;convenga;copia;correspondiente;correspondientes;corriente;costas;credito;crédito;cualquier;cuanto;cubrir;cuenta;cuentas;cuyos;dado;datos;ddña;deba;debe;deberá;deberán;debiendo;decimoquinta;declarar;decretar;decreto;demandada;demandado;demandante;demás;dentro;dependiente;depósito;depósitos;derecho;derechos;destinatario;destinatarios;devoluciones;día;dias;días;dicha;dicho;diciembre;dicta;dictará;dieciséis;diez;diligencia;dispondrá;dispone;disponer;disposición;dispositiva;dispuesto;dña;documentación;documento;documentos;domicilio;dos;doy;dudar;efectividad;efecto;efectos;ejecucion;ejecución;ejecutada;ejecutado;ejecutados;ejecutante;ello;embargados;embargo;embargos;emisor;encontrándose;enj;enjuiciamiento;entidad;entidades;envío;escrito;español;ésta;establece;establecido;euros;exacción;examinadas;exclusivamente;expediente;exponiendo;expresión;extremo;favor;fax;febrero;fecha;fechahora;fernandez;fin;fines;firma;firmo;fiscal;forma;formato;frente;fundamentos;general;gratuita;haber;hábiles;hash;hecho;historia;horas;iban;identificador;ilustre;importe;impugnación;incurrido;indicado;indicando;información;infracción;ingreso;instancia;instruccion;insuficiencia;integral;interesado;intereses;interponer;interponerse;interposición;jdo;judicial;judiciales;juicio;justicia;juzgado;lec;letrado;letradoa;lexnet;ley;librar;liquidación;litigioso;local;lopj;lugar;materia;materias;mediante;medidas;medio;mejora;mensaje;mercantil;mil;ministerio;misma;mismo;modo;negociado;neutro;nif;nig;ningún;nombre;not;notificación;notificado;noviembre;numero;número;objeto;obra;observaciones;octubre;ocupaba;ocupando;ocupar;ocupe;oficina;oficios;opuesto;opusiere;orden;ordenación;orgánica;organismo;órgano;origen;otorgará;pagos;parte;partes;partir;patrimonial;pendiente;peninsular;perjuicio;permita;personal;petición;planta;plazo;poder;podrá;posición;presentado;presentar;presente;presentes;presupuestados;primera;primero;principal;proceda;procede;procedente;procedimiento;procesal;proceso;procurador;procuradora;procuradores;promovido;propiedad;propios;protección;punto;quince;razón;realizar;reclamadas;recoge;recurrente;recurrida;recurrir;recurso;ref;referencia;referidas;referido;registro;relación;remitente;reparte;reposición;representación;requisitos;resolución;respecto;responsabilidad;resuelto;resultado;resumen;revisión;saber;saldos;salvo;santander;sección;secretario;secretarioa;según;segundo;sentido;septiembre;ser;servicio;siguiente;siguientes;social;solicita;solicitada;solicitado;solicitando;solicitar;solicitud;sra;sucesión;sucesivas;suficiencia;suma;suspensión;suspensivos;tal;tel;teléfono;telemática;tercero;tipo;titular;titularidad;titulos;títulos;tlf;todas;trámite;transferencia;transmisión;transmitente;transmitido;tras;traslado;tratados;través;tribunal;tribunales;tributaria;únase;único;venía;verificar;vez;via;vía;virtud
F281_APROBACION.txt;0;0;3;1;1;0;0;1;1;0;1;0;1;1;0;0;4;0;0;0;0;2;1;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;2;0;2;1;1;1;1;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;9;0;0;1;0;0;2;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;2;0;1;1;0;0;0;3;1;1;0;1;1;0;1;1;1;0;1;0;1;1;2;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;2;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;1;1;1;0;0;6;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;1;3;4;3;3;4;1;3;0;0;0;1;0;0;1;0;0;1;0;1;0;4;0;1;0;0;1;1;0;0;0;2;0;0;0;2;0;1;0;0;2;1;0;0;1;1;1;2;0;0;1;1;0;1;0;0;2;0;1;0;7;0;0;0;1;1;0;0;0;1;0;3;0;2;4;1;0;5;0;0;2;1;0;0;1;0;6;1;2;1;2;9;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;0;2;0;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;0;3;1;0;0;0;4;0;1;0;0;0;1;2;0;0;1;0;0;1;1;0;1;3;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0
F282_NOTIFICACIONES.txt;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;2;1;3;0;1;1;1;0;0;0;0;0;1;7;1;1;0;0;0;2;1;2;0;4;0;1;2;0;0;1;0;0;0;0;0;1;2;1;0;6;1;0;2;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;2;0;1;4;1;1;0;2;0;0;0;4;1;0;1;0;1;1;0;0;0;2;0;1;1;1;1;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;2;1;1;0;1;0;0;0;4;0;3;1;3;2;3;6;1;0;0;0;0;2;1;0;3;0;0;0;2;3;0;0;1;0;0;1;0;1;2;0;2;0;0;0;1;0;1;1;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;2;1;3;0;1;0;0;1;1;2;1;0;3;1;1;2;4;8;2;0;0;1;0;1;0;1;1;1;0;0;2;2;1;5;0;0;1;1;1;1;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;6;1;0;0;0;0;1;0;1;1;0;2;0;1;0;1;0;4;1;1;2;0;1;0;0;1;3;0;1;1;2;0;0;1;1;1;0;1;0;0;1;0;2;0;1;3;0;0;0;0;1;1;0;0;0;0;1;4;0;0;0;0;0;1;1;2;1;0;0;0;2;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;5;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;2;0
F283_NOTIFICACIONES.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;1;1;1;0;5;0;0;0;1;2;1;0;0;0;5;0;0;1;1;1;0;0;1;0;3;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;4;2;0;0;0;0;1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;2;1;1;0;0;1;1;0;1;3;0;2;0;2;6;1;0;0;0;0;0;2;0;2;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;3;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;0;0;2;2;0;2;0;1;0;0;0;0;1;2;1;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;3;0;0;1;1;2;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;3;0;0;1;0;0;0;1;0;2;0;0;0;1;1;3;0;0;0;0;0;1;0;0;0;1;0;3;0;1;0;0;0;2;0;1;0;1;0;3;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;0
F284_APROBACION.txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;0;1;0;0;0;0;0;2;2;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
F285_NOTIFICACIONES.txt;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;2;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;3;3;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;2;3;6;0;0;2;0;2;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;3;0;0;1;2;1;0;0;0;1;0;4;0;0;0;0;1;0;0;0;0;2;0;0;4;3;2;0;0;0;1;0;0;0;0;1;1;1;0;1;1;0;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0
F286_APROBACION.txt;2;0;3;0;2;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;1;0;1;0;2;0;0;0;1;0;1;1;1;0;0;0;0;0;0;2;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;5;0;1;1;0;0;0;1;0;4;0;0;0;0;0;1;0;0;3;4;1;1;0;0;2;2;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;1;0;0;1;1;0;0;0;2;0;1;1;2;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;1;0;0;1;1;0;0;0;1;0;0;0;0;1;2;0;0;1;1;0;1;1;0;2;0;0;0;0;0;3;0;0;1;3;7;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;1;2;0;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
F287_APROBACION.txt;2;0;3;1;2;0;0;1;1;0;1;0;1;1;0;0;2;0;0;0;0;2;1;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;2;0;1;0;1;1;0;0;1;0;0;0;2;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;7;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;2;0;1;1;0;1;0;0;1;3;0;1;1;0;1;0;2;1;2;0;1;1;0;1;1;1;0;1;0;1;1;2;1;1;1;0;1;1;0;0;0;1;2;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;1;2;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;2;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;1;1;1;0;0;5;0;1;1;0;0;0;1;0;4;0;0;0;0;0;1;0;0;3;5;1;4;0;0;3;2;0;3;0;0;0;1;0;0;1;0;1;2;0;0;0;4;0;1;0;0;1;1;0;0;0;2;0;1;1;2;1;0;0;0;2;1;0;1;1;1;1;2;1;0;1;1;0;1;0;0;2;1;1;0;6;1;1;0;1;1;0;0;0;1;1;3;0;1;4;1;0;4;0;0;2;1;0;0;1;0;5;1;2;1;2;7;1;0;0;0;0;1;0;0;0;1;1;0;0;2;1;0;1;1;2;0;1;1;1;0;0;2;0;0;0;1;0;0;0;0;0;2;0;2;3;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;5;1;0;0;0;4;1;1;0;1;0;1;2;0;0;2;0;0;1;1;0;1;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
F288_APROBACION.txt;2;0;3;1;2;0;0;1;1;0;1;0;1;1;0;0;2;0;0;0;0;2;1;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;2;0;1;0;1;1;0;0;1;0;0;0;2;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;7;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;2;0;1;1;0;1;0;0;1;3;0;1;1;0;1;0;2;1;2;0;1;1;0;1;1;1;0;1;0;1;1;2;1;1;1;0;1;1;0;0;0;1;2;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;1;2;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;2;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;1;1;1;0;0;5;0;1;1;0;0;0;1;0;4;0;0;0;0;0;1;0;0;3;5;1;4;0;0;3;2;0;3;0;0;0;1;0;0;1;0;1;2;0;0;0;4;0;1;0;0;1;1;0;0;0;2;0;1;1;2;1;0;0;0;2;1;0;1;1;1;1;2;1;0;1;1;0;1;0;0;2;1;1;0;6;1;1;0;1;1;0;0;0;1;1;3;0;1;4;1;0;4;0;0;2;1;0;0;1;0;5;1;2;1;2;7;1;0;0;0;0;1;0;0;0;1;1;0;0;2;1;0;1;1;2;0;1;1;1;0;0;2;0;0;0;1;0;0;0;0;0;2;0;2;3;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;5;1;0;0;0;4;1;1;0;1;0;1;2;0;0;2;0;0;1;1;0;1;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
F289_NOTIFICACIONES.txt;2;1;3;0;2;0;0;0;0;0;0;1;0;1;1;0;2;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;3;0;1;0;1;1;1;1;0;1;0;1;1;0;1;6;1;1;0;1;0;0;1;1;1;3;0;1;1;1;0;1;0;0;0;0;5;0;3;1;1;1;1;0;1;0;1;0;0;1;0;1;1;0;1;0;0;1;0;0;1;2;1;2;1;0;0;3;1;0;0;2;0;1;0;1;1;1;0;1;1;1;0;1;1;1;3;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;2;1;3;0;0;1;1;1;1;0;1;1;0;4;3;0;5;1;3;6;1;1;0;1;0;2;1;1;1;0;0;1;0;3;1;1;1;0;0;0;0;1;1;0;0;2;0;0;1;0;1;1;0;0;0;1;1;1;2;0;3;1;1;1;0;0;4;0;1;1;0;0;2;1;0;4;0;2;0;1;2;1;0;0;2;4;1;0;2;0;3;0;0;3;1;1;0;0;1;0;1;1;1;1;0;1;4;4;0;1;1;0;1;1;0;0;0;2;1;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;3;1;0;0;5;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0;2;0;1;2;1;1;1;0;1;4;1;0;0;2;5;0;2;1;1;0;1;0;1;1;1;1;0;0;3;0;0;1;0;2;1;1;1;0;1;0;2;0;1;1;1;0;1;1;1;1;1;0;0;2;0;1;1;0;1;0;1;1;0;0;0;0;0;1;1;5;0;0;1;1;0;1;0;0;1;1;0;2;0;3;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0
F290_NOTIFICACIONES.txt;2;1;3;0;2;0;0;0;0;0;0;1;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;2;0;2;0;1;1;1;1;0;0;0;1;1;0;1;5;1;1;0;1;0;0;1;0;1;2;0;1;1;1;0;1;0;0;0;0;5;0;1;1;2;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;2;0;0;0;1;2;1;1;0;0;1;1;0;0;2;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;2;0;1;1;0;1;1;1;1;0;1;2;1;2;3;0;3;2;3;6;1;1;0;1;0;3;1;1;1;0;0;1;0;5;1;1;0;0;0;0;0;1;1;1;0;2;0;0;0;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;4;0;1;1;0;0;0;1;0;4;0;2;0;1;3;1;0;0;2;3;1;0;1;0;3;0;0;3;0;1;0;0;1;0;0;0;1;1;0;0;4;4;0;1;1;0;0;1;0;0;0;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;1;0;0;4;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;2;0;2;2;1;2;1;0;1;3;1;0;0;2;5;0;1;0;0;0;0;0;0;2;1;1;0;0;3;0;0;1;0;2;1;1;1;0;1;0;2;0;1;1;0;0;1;1;1;1;1;0;0;2;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;5;0;0;1;2;0;1;0;0;1;1;0;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0
F291_NOTIFICACIONES.txt;2;1;3;0;2;0;0;0;0;0;0;1;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;2;0;1;0;1;1;1;1;0;0;0;0;0;0;1;5;1;1;0;1;0;0;2;0;1;2;0;1;1;1;0;1;0;0;0;0;5;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;2;3;1;1;0;0;1;1;0;0;2;0;0;0;1;1;1;0;3;1;0;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;2;0;1;1;0;1;1;1;2;0;1;2;0;2;2;0;4;1;3;4;1;1;0;1;0;1;1;1;1;0;0;1;0;3;1;1;0;0;0;0;0;0;1;0;0;2;1;0;0;0;1;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;4;0;1;1;0;0;0;1;0;4;0;2;0;1;1;1;0;0;2;3;1;0;1;0;2;0;0;3;0;0;0;0;1;0;0;0;1;1;0;0;4;4;0;1;1;0;0;1;0;0;2;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;1;0;0;5;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;2;0;1;2;1;1;1;0;1;3;1;0;0;2;5;0;1;0;0;0;0;0;0;2;1;1;0;0;3;0;0;1;0;2;1;1;1;0;1;0;2;0;1;1;0;0;1;0;1;1;0;0;0;2;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;5;0;0;1;2;0;1;0;0;1;1;0;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0
F292_NOTIFICACIONES.txt;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;1;0;0;3;0;0;0;0;0;2;3;0;4;0;1;0;0;7;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;5;5;1;2;6;2;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;0;2;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;1;2;1;0;0;0;1;1;0;3;6;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;6;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;2;3;0;1;0;0;0;0;0;0;0
F293_APROBACION.txt;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;2;0;3;0;0;0;0;1;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;7;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;4;2;0;0;2;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;2;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;4;0;0;0;0;0;6;1;0;2;2;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
F294_APROBACION.txt;3;0;3;0;2;0;0;0;0;0;1;1;0;1;0;1;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;4;0;3;1;1;1;0;0;1;0;6;0;2;0;0;1;0;0;3;5;1;0;0;5;0;0;1;0;1;0;1;0;0;0;5;0;1;1;2;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;2;0;2;1;0;0;6;1;0;0;2;0;0;0;2;0;1;0;0;0;0;0;1;1;1;0;1;3;0;1;1;1;1;0;1;0;2;1;0;0;0;0;3;0;0;0;0;1;0;1;2;2;0;1;3;0;1;1;0;0;0;2;2;6;2;1;0;2;0;0;1;0;1;1;1;0;4;1;1;2;0;0;1;0;4;0;1;0;2;1;0;0;2;1;1;0;2;0;0;0;1;0;1;0;0;3;1;1;1;2;0;1;1;1;1;2;0;4;0;1;0;0;0;0;0;4;5;0;0;0;0;2;1;0;0;3;3;1;2;2;4;3;0;1;3;1;0;1;0;1;0;1;0;1;0;0;0;0;4;0;1;1;2;1;1;0;0;1;2;0;4;1;2;0;0;0;3;2;0;1;0;1;1;2;0;1;0;0;0;0;0;0;1;2;2;0;0;7;1;1;0;1;1;1;0;0;1;1;2;0;1;4;2;0;5;1;0;3;2;1;0;1;0;5;4;2;1;3;5;0;0;0;0;0;0;2;0;0;1;2;1;0;3;0;0;1;0;2;1;1;1;1;1;0;2;0;0;0;0;0;0;0;0;1;6;0;0;0;0;2;0;0;1;0;2;2;1;0;1;0;1;1;1;4;2;0;0;0;0;0;0;0;1;0;1;2;0;0;2;0;0;2;1;4;1;3;1;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0
